subscription_id,account_id,start_date,end_date,plan_tier_subscription,seats_subscription,mrr_amount,arr_amount,is_trial_x,upgrade_flag,downgrade_flag,churn_flag_x,billing_frequency,auto_renew_flag,is_active,subscription_duration_days,avg_mrr_per_seat,revenue_ratio,account_name,industry,country,signup_date,referral_source,plan_tier_account,seats_account,is_trial_y,churn_flag_y,signup_year,signup_month,signup_day,signup_weekday,has_churned,usage_count_feat,usage_duration_secs_feat,error_count_feat,is_beta_feature_feat,beta_feature_usage_ratio,resolution_time_hours_ticket,first_response_time_minutes_ticket,satisfaction_score_ticket,total_tickets,num_escalated_tickets,total_churn_events,last_churn_date,total_refunds,any_reactivation,any_preceding_upgrade,any_preceding_downgrade,top_reason
S-1dfa14,A-d3c88e,2024-11-19,0,Enterprise,16,3184,38208,False,False,False,False,annual,False,1,323,199.0,12.0,Company_490,DevTools,US,2024-10-18,event,Pro,16,False,False,2024,10,18,4,True,31.0,14735.0,4.0,1.0,0.03225806451612903,58.0,48.0,4.0,3.0,0.0,1,2024-11-18,0.0,False,False,False,support
S-f9e2ca,A-151c9a,2024-06-10,0,Enterprise,23,4577,54924,False,False,False,False,annual,True,1,485,199.0,12.0,Company_260,FinTech,US,2023-01-27,ads,Enterprise,23,False,False,2023,1,27,4,True,62.0,23532.0,5.0,0.0,0.0,31.0,156.5,3.5,2.0,0.0,1,2023-11-04,35.6,False,False,False,support
S-294fb2,A-bb2f49,2023-07-26,0,Enterprise,49,9751,117012,False,False,False,False,annual,True,1,805,199.0,12.0,Company_356,Cybersecurity,US,2023-05-28,other,Pro,8,False,False,2023,5,28,6,False,79.0,26908.0,2.0,2.0,0.02531645569620253,22.333333333333332,102.33333333333333,4.0,3.0,0.0,0,,0.0,False,False,False,no_churn
S-673c51,A-b7ef83,2024-09-14,0,Enterprise,9,1791,21492,False,False,False,False,monthly,False,1,389,199.0,12.0,Company_474,Cybersecurity,UK,2024-05-29,partner,Pro,1,True,False,2024,5,29,2,True,30.0,2054.0,0.0,0.0,0.0,47.5,79.0,4.0,2.0,0.0,2,2024-07-24,60.25,True,True,False,budget
S-c2b60b,A-5a184f,2024-10-20,0,Basic,1,19,228,False,False,False,False,annual,True,1,353,19.0,12.0,Company_124,DevTools,DE,2023-06-19,other,Enterprise,1,False,True,2023,6,19,0,True,52.0,7436.0,1.0,0.0,0.0,15.333333333333334,42.333333333333336,4.333333333333333,3.0,0.0,3,2024-09-11,0.0,False,False,True,support
S-2756ac,A-df1e44,2024-03-08,0,Enterprise,39,0,0,True,False,False,False,monthly,True,1,579,0.0,0.0,Company_323,Cybersecurity,UK,2024-02-23,organic,Enterprise,12,False,False,2024,2,23,4,True,26.0,6142.0,0.0,0.0,0.0,53.0,109.5,5.0,2.0,0.0,2,2024-11-20,0.0,False,False,False,budget
S-5e7357,A-9f9299,2024-07-07,0,Pro,32,1568,18816,False,False,False,False,monthly,True,1,458,49.0,12.0,Company_133,FinTech,US,2023-09-02,organic,Enterprise,28,True,False,2023,9,2,5,True,39.0,8052.0,0.0,1.0,0.02564102564102564,36.2,116.2,5.0,5.0,0.0,2,2024-10-08,0.0,False,False,False,competitor
S-f2be88,A-5c046d,2024-09-07,0,Enterprise,93,18507,222084,False,False,False,False,monthly,True,1,396,199.0,12.0,Company_130,EdTech,FR,2024-07-06,partner,Basic,93,False,False,2024,7,6,5,False,91.0,23085.0,1.0,0.0,0.0,13.0,128.0,3.0,1.0,0.0,0,,0.0,False,False,False,no_churn
S-461334,A-a0ca4e,2024-05-06,0,Basic,11,209,2508,False,False,False,False,annual,True,1,520,19.0,12.0,Company_6,Cybersecurity,US,2024-03-08,ads,Pro,11,False,False,2024,3,8,4,False,80.0,21246.0,3.0,0.0,0.0,39.166666666666664,89.83333333333333,3.8,6.0,3.0,0,,0.0,False,False,False,no_churn
S-23dcff,A-aa9511,2024-10-05,0,Enterprise,54,10746,128952,False,False,False,False,monthly,True,1,368,199.0,12.0,Company_203,DevTools,US,2023-10-10,other,Pro,23,True,False,2023,10,10,1,True,52.0,17932.0,10.0,1.0,0.019230769230769232,56.5,98.5,4.0,2.0,0.0,1,2023-10-17,0.0,False,False,False,competitor
S-ed61a2,A-bb1486,2024-11-17,0,Pro,69,3381,40572,False,False,False,False,monthly,True,1,325,49.0,12.0,Company_265,HealthTech,US,2024-11-05,organic,Basic,41,False,False,2024,11,5,1,True,44.0,12943.0,4.0,1.0,0.022727272727272728,11.0,78.0,3.0,3.0,0.0,2,2024-11-23,0.0,True,False,True,budget
S-28e491,A-337bc1,2024-09-28,0,Pro,30,0,0,True,False,True,False,annual,True,1,375,0.0,0.0,Company_424,Cybersecurity,US,2023-07-19,organic,Pro,30,True,False,2023,7,19,2,True,98.0,23458.0,7.0,1.0,0.01020408163265306,32.5,62.75,4.0,4.0,1.0,2,2023-12-16,0.0,False,False,False,support
S-e32bf8,A-3ce5b8,2024-06-05,0,Enterprise,8,1592,19104,False,False,False,False,annual,True,1,490,199.0,12.0,Company_256,FinTech,IN,2023-09-07,ads,Basic,8,False,True,2023,9,7,3,True,54.0,16016.0,3.0,0.0,0.0,42.5,101.8,3.7142857142857144,10.0,0.0,1,2024-09-18,261.49,False,False,False,features
S-09251c,A-8adedc,2024-07-17,2024-10-30 00:00:00,Enterprise,16,3184,38208,False,False,False,True,monthly,True,0,105,199.0,12.0,Company_300,EdTech,US,2024-02-11,event,Basic,4,True,True,2024,2,11,6,False,65.0,15637.0,4.0,1.0,0.015384615384615385,49.25,56.75,4.0,4.0,0.0,0,,0.0,False,False,False,no_churn
S-9a7851,A-4c38bc,2024-12-27,2024-12-28 00:00:00,Pro,36,1764,21168,False,False,False,True,annual,True,0,1,49.0,12.0,Company_55,HealthTech,UK,2024-03-09,event,Basic,36,False,True,2024,3,9,5,False,70.0,20281.0,0.0,1.0,0.014285714285714285,48.333333333333336,43.0,3.5,3.0,0.0,0,,0.0,False,False,False,no_churn
S-ef398a,A-b44e3e,2024-05-29,0,Enterprise,40,7960,95520,False,False,False,False,annual,True,1,497,199.0,12.0,Company_383,Cybersecurity,UK,2024-02-12,ads,Basic,40,False,False,2024,2,12,0,True,80.0,21542.0,0.0,1.0,0.0125,40.0,75.33333333333333,4.333333333333333,3.0,0.0,1,2024-04-14,0.0,False,False,False,unknown
S-e3b379,A-1f559b,2024-02-08,0,Basic,13,247,2964,False,False,True,False,monthly,True,1,608,19.0,12.0,Company_357,HealthTech,US,2023-09-04,organic,Enterprise,5,True,True,2023,9,4,0,True,27.0,11052.0,3.0,0.0,0.0,50.4,116.2,4.2,5.0,0.0,1,2024-09-28,0.0,False,False,False,features
S-dbf124,A-659280,2024-07-25,0,Basic,13,247,2964,False,False,False,False,monthly,True,1,440,19.0,12.0,Company_417,FinTech,IN,2023-11-17,event,Enterprise,13,True,True,2023,11,17,4,True,10.0,3230.0,0.0,0.0,0.0,8.0,123.75,4.333333333333333,4.0,0.0,2,2024-11-22,27.75,False,False,False,features
S-df3e3d,A-44dc83,2024-11-26,0,Enterprise,13,0,0,True,False,False,False,annual,True,1,316,0.0,0.0,Company_35,EdTech,FR,2024-05-12,other,Basic,5,False,False,2024,5,12,6,True,51.0,16247.0,1.0,0.0,0.0,40.857142857142854,76.14285714285714,4.6,7.0,0.0,1,2024-11-29,98.48,False,False,True,unknown
S-57f1a7,A-2789e3,2024-11-06,0,Enterprise,11,2189,26268,False,False,False,False,annual,True,1,336,199.0,12.0,Company_268,FinTech,US,2024-09-14,partner,Enterprise,11,False,False,2024,9,14,5,False,78.0,20215.0,5.0,0.0,0.0,47.25,83.25,4.0,4.0,0.0,0,,0.0,False,False,False,no_churn
S-991f61,A-5247b3,2024-10-18,0,Basic,18,342,4104,False,False,False,False,monthly,True,1,355,19.0,12.0,Company_375,FinTech,UK,2024-03-12,partner,Pro,16,True,False,2024,3,12,1,True,59.0,24759.0,1.0,2.0,0.03389830508474576,45.8,96.6,4.0,5.0,0.0,2,2024-10-16,28.84,False,False,True,pricing
S-8fb49f,A-8e47ca,2024-05-20,0,Enterprise,20,3980,47760,False,False,False,False,monthly,True,1,506,199.0,12.0,Company_191,HealthTech,US,2024-02-15,organic,Pro,19,False,False,2024,2,15,3,True,33.0,3873.0,4.0,1.0,0.030303030303030304,33.4,80.6,4.0,5.0,1.0,3,2024-12-31,0.0,False,False,False,competitor
S-450fa9,A-186a44,2024-12-17,2024-12-25 00:00:00,Basic,20,380,4560,False,False,False,True,monthly,False,0,8,19.0,12.0,Company_101,HealthTech,US,2023-08-07,ads,Enterprise,20,False,False,2023,8,7,0,False,83.0,34453.0,2.0,1.0,0.012048192771084338,38.285714285714285,110.42857142857143,3.5,7.0,0.0,0,,0.0,False,False,False,no_churn
S-2d04a6,A-fda07f,2024-10-04,0,Basic,8,152,1824,False,True,False,False,monthly,True,1,369,19.0,12.0,Company_230,Cybersecurity,FR,2024-08-11,partner,Basic,7,False,False,2024,8,11,6,True,44.0,19286.0,3.0,0.0,0.0,17.8,57.0,4.0,5.0,0.0,1,2024-09-13,17.34,False,False,False,support
S-7c47af,A-396e5f,2024-10-25,0,Basic,18,342,4104,False,False,False,False,annual,True,1,348,19.0,12.0,Company_30,Cybersecurity,CA,2024-10-02,other,Enterprise,2,False,False,2024,10,2,2,True,79.0,32076.0,3.0,0.0,0.0,24.8,102.8,4.0,5.0,1.0,1,2024-11-30,0.0,False,False,False,features
S-fb9972,A-0158bb,2024-12-31,0,Pro,45,2205,26460,False,True,False,False,annual,True,1,281,49.0,12.0,Company_461,FinTech,DE,2024-05-22,partner,Basic,5,False,False,2024,5,22,2,False,97.0,29929.0,6.0,0.0,0.0,32.0,50.0,3.0,1.0,0.0,0,,0.0,False,False,False,no_churn
S-804fb3,A-b7724f,2024-12-26,0,Basic,71,1349,16188,False,False,False,False,monthly,True,1,286,19.0,12.0,Company_320,HealthTech,UK,2023-03-28,organic,Basic,1,False,False,2023,3,28,1,True,38.0,9256.0,0.0,0.0,0.0,28.666666666666668,92.0,3.0,3.0,0.0,3,2024-09-01,242.55,True,True,False,competitor
S-1883dc,A-05f0e5,2024-02-28,0,Basic,56,1064,12768,False,False,False,False,annual,True,1,588,19.0,12.0,Company_40,FinTech,US,2023-05-04,partner,Basic,32,False,False,2023,5,4,3,True,34.0,5593.0,1.0,0.0,0.0,20.0,108.5,4.0,4.0,0.0,2,2024-11-25,72.19,False,True,False,features
S-a8bed8,A-9badbd,2024-08-28,0,Basic,17,323,3876,False,False,False,False,annual,True,1,406,19.0,12.0,Company_63,Cybersecurity,DE,2024-06-19,ads,Enterprise,5,True,False,2024,6,19,2,False,14.0,3311.0,0.0,0.0,0.0,30.2,102.6,5.0,5.0,0.0,0,,0.0,False,False,False,no_churn
S-049667,A-ac14bb,2024-07-03,0,Basic,28,532,6384,False,True,False,False,annual,True,1,462,19.0,12.0,Company_15,FinTech,US,2023-09-08,partner,Enterprise,21,False,False,2023,9,8,4,True,108.0,44017.0,5.0,1.0,0.009259259259259259,24.5,30.5,4.0,2.0,0.0,2,2024-10-01,128.79,False,False,False,competitor
S-9a952b,A-bcf664,2023-08-30,0,Basic,5,0,0,True,False,False,False,monthly,True,1,770,0.0,0.0,Company_248,DevTools,US,2023-05-19,other,Pro,5,False,False,2023,5,19,4,True,66.0,20130.0,2.0,2.0,0.030303030303030304,36.0,110.6,4.0,5.0,1.0,3,2024-10-04,75.32,True,False,False,competitor
S-ac462f,A-313be3,2024-12-03,0,Basic,47,0,0,True,False,False,False,monthly,True,1,309,0.0,0.0,Company_136,EdTech,US,2023-11-15,partner,Enterprise,47,True,False,2023,11,15,2,True,54.0,15099.0,2.0,0.0,0.0,22.5,80.25,5.0,4.0,1.0,2,2024-03-23,43.03,False,True,False,competitor
S-ff582b,A-3b5cd1,2023-12-29,0,Enterprise,13,2587,31044,False,False,False,False,monthly,True,1,649,199.0,12.0,Company_49,FinTech,US,2023-09-12,event,Basic,13,True,False,2023,9,12,1,True,49.0,23526.0,6.0,0.0,0.0,27.4,46.6,4.0,5.0,0.0,3,2024-08-30,113.17,False,True,False,pricing
S-05555d,A-4437e4,2024-07-20,0,Enterprise,16,3184,38208,False,True,False,False,annual,True,1,445,199.0,12.0,Company_192,Cybersecurity,US,2023-09-16,event,Enterprise,3,False,False,2023,9,16,5,True,57.0,24928.0,6.0,1.0,0.017543859649122806,34.666666666666664,125.33333333333333,3.0,6.0,2.0,1,2024-06-21,0.0,False,False,False,features
S-9fc9f5,A-970c97,2024-11-04,0,Pro,14,686,8232,False,False,False,False,annual,False,1,338,49.0,12.0,Company_477,HealthTech,DE,2024-03-01,other,Enterprise,14,False,False,2024,3,1,4,False,68.0,21763.0,10.0,1.0,0.014705882352941176,61.0,139.0,5.0,1.0,0.0,0,,0.0,False,False,False,no_churn
S-a30f36,A-dcc2f0,2024-10-03,0,Pro,15,735,8820,False,False,False,False,annual,True,1,370,49.0,12.0,Company_309,FinTech,UK,2023-07-22,organic,Basic,15,False,False,2023,7,22,5,True,26.0,4264.0,0.0,1.0,0.038461538461538464,27.0,100.0,0.0,2.0,0.0,1,2024-04-10,0.0,False,True,False,features
S-5521f5,A-098560,2024-04-13,0,Pro,25,1225,14700,False,False,False,False,monthly,False,1,543,49.0,12.0,Company_349,DevTools,UK,2023-10-21,ads,Enterprise,1,False,True,2023,10,21,5,True,59.0,21003.0,1.0,0.0,0.0,28.0,100.0,3.0,2.0,1.0,2,2024-09-04,34.35,False,False,False,pricing
S-9f123c,A-9c18c4,2024-07-30,0,Enterprise,11,0,0,True,False,False,False,annual,True,1,435,0.0,0.0,Company_481,HealthTech,US,2023-07-27,ads,Pro,11,False,True,2023,7,27,3,False,66.0,9933.0,4.0,1.0,0.015151515151515152,42.25,130.25,4.0,4.0,0.0,0,,0.0,False,False,False,no_churn
S-694aa7,A-779e4e,2024-09-18,0,Basic,98,1862,22344,False,False,False,False,annual,True,1,385,19.0,12.0,Company_193,HealthTech,US,2023-01-02,organic,Basic,5,False,False,2023,1,2,0,False,80.0,16780.0,5.0,1.0,0.0125,26.6,91.6,4.0,5.0,0.0,0,,0.0,False,False,False,no_churn
S-b72911,A-7c83a1,2024-07-29,0,Basic,12,228,2736,False,False,False,False,monthly,False,1,436,19.0,12.0,Company_447,Cybersecurity,US,2024-05-06,partner,Pro,12,False,False,2024,5,6,0,True,40.0,14396.0,2.0,0.0,0.0,42.0,86.25,4.0,4.0,0.0,1,2024-05-19,0.0,False,True,False,unknown
S-1d5f4e,A-ab438f,2024-12-11,2024-12-15 00:00:00,Pro,13,637,7644,False,False,False,True,monthly,False,0,4,49.0,12.0,Company_233,Cybersecurity,US,2024-09-13,ads,Enterprise,13,False,True,2024,9,13,4,True,67.0,20109.0,1.0,0.0,0.0,33.5,112.5,3.5,2.0,0.0,1,2024-12-02,0.0,False,True,True,budget
S-dd85c4,A-65c341,2024-02-26,2024-07-18 00:00:00,Enterprise,31,6169,74028,False,False,False,True,monthly,True,0,143,199.0,12.0,Company_308,FinTech,US,2023-12-26,ads,Pro,11,True,False,2023,12,26,1,True,61.0,18898.0,1.0,1.0,0.01639344262295082,41.4,87.8,4.0,5.0,0.0,2,2024-12-16,0.0,False,False,False,support
S-cdcf4a,A-22d9d2,2024-11-08,0,Enterprise,16,3184,38208,False,False,False,False,annual,False,1,334,199.0,12.0,Company_188,DevTools,FR,2024-03-22,event,Pro,8,False,False,2024,3,22,4,True,107.0,32521.0,4.0,0.0,0.0,16.0,88.0,4.0,6.0,1.0,1,2024-10-17,0.0,False,False,False,pricing
S-c8fedf,A-fd9422,2024-11-01,0,Enterprise,58,11542,138504,False,False,False,False,monthly,True,1,341,199.0,12.0,Company_263,Cybersecurity,US,2024-04-04,organic,Pro,58,False,False,2024,4,4,3,False,37.0,17945.0,0.0,1.0,0.02702702702702703,44.333333333333336,116.83333333333333,3.5,6.0,1.0,0,,0.0,False,False,False,no_churn
S-fa8c75,A-43a9e3,2024-07-08,0,Pro,18,882,10584,False,False,False,False,monthly,True,1,457,49.0,12.0,Company_1,FinTech,IN,2023-08-17,other,Basic,18,False,True,2023,8,17,3,False,40.0,9880.0,1.0,0.0,0.0,38.0,73.33333333333333,4.0,3.0,0.0,0,,0.0,False,False,False,no_churn
S-3abf3f,A-6a7c9d,2024-12-09,0,Basic,27,513,6156,False,False,False,False,annual,True,1,303,19.0,12.0,Company_324,Cybersecurity,US,2024-10-24,organic,Enterprise,26,False,True,2024,10,24,3,True,37.0,5885.0,0.0,0.0,0.0,34.333333333333336,60.0,4.0,3.0,0.0,2,2024-11-21,178.84,False,False,False,features
S-58c146,A-e3bd71,2024-06-21,0,Basic,41,779,9348,False,False,False,False,annual,False,1,474,19.0,12.0,Company_347,Cybersecurity,US,2023-03-25,partner,Basic,31,False,False,2023,3,25,5,True,65.0,24088.0,1.0,1.0,0.015384615384615385,30.25,119.0,4.0,4.0,0.0,1,2023-12-30,0.0,False,False,True,support
S-0e594f,A-af0cd2,2024-09-21,0,Basic,45,0,0,True,False,False,False,annual,True,1,382,0.0,0.0,Company_204,Cybersecurity,IN,2023-01-03,other,Enterprise,19,True,False,2023,1,3,1,True,82.0,35454.0,5.0,1.0,0.012195121951219513,54.333333333333336,149.33333333333334,0.0,3.0,0.0,1,2023-10-26,0.0,False,False,True,unknown
S-d3ecc2,A-9123ac,2024-10-19,0,Enterprise,10,1990,23880,False,False,False,False,monthly,True,1,354,199.0,12.0,Company_219,Cybersecurity,DE,2023-06-20,organic,Pro,9,False,False,2023,6,20,1,True,57.0,17470.0,0.0,0.0,0.0,38.833333333333336,91.66666666666667,4.2,6.0,0.0,2,2024-10-23,0.0,True,True,False,competitor
S-7252b5,A-5247b3,2024-09-25,0,Pro,16,784,9408,False,False,False,False,monthly,True,1,378,49.0,12.0,Company_375,FinTech,UK,2024-03-12,partner,Pro,16,True,False,2024,3,12,1,True,58.0,28141.0,2.0,1.0,0.017241379310344827,45.8,96.6,4.0,5.0,0.0,2,2024-10-16,28.84,False,False,True,pricing
S-da0c62,A-d4ac0e,2024-07-02,0,Enterprise,21,0,0,True,False,False,False,monthly,True,1,463,0.0,0.0,Company_364,DevTools,UK,2024-04-20,ads,Basic,18,False,False,2024,4,20,5,False,76.0,29577.0,4.0,1.0,0.013157894736842105,21.0,34.0,3.5,4.0,0.0,0,,0.0,False,False,False,no_churn
S-e2a10c,A-118d55,2024-12-24,0,Basic,18,342,4104,False,True,True,False,annual,True,1,288,19.0,12.0,Company_65,Cybersecurity,US,2024-10-22,organic,Basic,8,False,False,2024,10,22,1,True,19.0,4009.0,0.0,0.0,0.0,24.2,56.8,4.333333333333333,5.0,0.0,2,2024-12-27,0.0,False,True,True,pricing
S-e8a2fa,A-bf7919,2024-12-26,0,Basic,10,0,0,True,False,False,False,annual,True,1,286,0.0,0.0,Company_426,HealthTech,US,2024-11-27,organic,Pro,3,False,False,2024,11,27,2,True,55.0,14803.0,3.0,2.0,0.03636363636363636,14.5,81.5,5.0,2.0,0.0,2,2024-12-17,0.0,False,False,True,features
S-198dbe,A-18793f,2024-12-19,0,Pro,148,7252,87024,False,False,False,False,monthly,True,1,293,49.0,12.0,Company_488,EdTech,US,2024-12-18,organic,Basic,148,True,False,2024,12,18,2,True,101.0,33594.0,2.0,1.0,0.009900990099009901,45.2,101.6,3.8,5.0,0.0,1,2024-12-30,25.41,False,True,False,support
S-4a8ce0,A-5a184f,2024-01-21,0,Basic,6,114,1368,False,False,False,False,monthly,True,1,626,19.0,12.0,Company_124,DevTools,DE,2023-06-19,other,Enterprise,1,False,True,2023,6,19,0,True,87.0,32645.0,2.0,0.0,0.0,15.333333333333334,42.333333333333336,4.333333333333333,3.0,0.0,3,2024-09-11,0.0,False,False,True,support
S-be05fd,A-32728c,2024-03-23,0,Enterprise,20,0,0,True,False,False,False,monthly,True,1,564,0.0,0.0,Company_54,DevTools,US,2023-01-03,event,Pro,20,False,True,2023,1,3,1,True,55.0,17293.0,1.0,0.0,0.0,34.5,61.5,3.5,2.0,0.0,3,2024-07-19,7.58,True,True,False,budget
S-afed2d,A-726cfa,2024-05-30,2024-12-12 00:00:00,Pro,11,539,6468,False,False,False,True,annual,True,0,196,49.0,12.0,Company_82,DevTools,US,2023-07-01,partner,Pro,11,False,False,2023,7,1,5,True,105.0,32048.0,2.0,3.0,0.02857142857142857,35.666666666666664,128.33333333333334,4.0,3.0,0.0,1,2024-08-08,122.11,False,False,False,support
S-22e21a,A-ad296b,2024-09-18,0,Enterprise,38,7562,90744,False,False,False,False,annual,True,1,385,199.0,12.0,Company_112,DevTools,AU,2024-07-15,event,Pro,38,False,False,2024,7,15,0,False,19.0,8014.0,4.0,1.0,0.05263157894736842,28.333333333333332,83.33333333333333,3.6666666666666665,3.0,1.0,0,,0.0,False,False,False,no_churn
S-a2da20,A-ac9111,2024-11-13,0,Enterprise,32,6368,76416,False,False,False,False,monthly,True,1,329,199.0,12.0,Company_487,HealthTech,US,2023-08-12,event,Pro,21,True,False,2023,8,12,5,True,10.0,4120.0,0.0,0.0,0.0,24.666666666666668,89.66666666666667,5.0,3.0,0.0,1,2024-06-25,0.0,False,True,False,budget
S-342037,A-bb3bd4,2024-04-05,0,Enterprise,23,4577,54924,False,True,False,False,annual,True,1,551,199.0,12.0,Company_340,HealthTech,US,2024-01-27,ads,Basic,23,False,False,2024,1,27,5,True,34.0,10440.0,0.0,0.0,0.0,32.72727272727273,106.36363636363636,4.142857142857143,11.0,0.0,2,2024-06-30,0.0,False,True,False,pricing
S-e7c172,A-6a4e2d,2024-03-12,0,Basic,22,418,5016,False,False,False,False,monthly,True,1,575,19.0,12.0,Company_46,EdTech,UK,2023-04-07,partner,Pro,9,False,False,2023,4,7,4,True,46.0,7070.0,2.0,0.0,0.0,18.5,141.0,4.5,2.0,1.0,1,2024-07-19,0.0,False,False,False,budget
S-b37b2a,A-78f02b,2024-12-08,0,Pro,11,539,6468,False,True,False,False,annual,True,1,304,49.0,12.0,Company_329,HealthTech,US,2024-11-17,event,Enterprise,11,False,False,2024,11,17,6,True,45.0,8961.0,9.0,1.0,0.022222222222222223,45.75,55.0,4.0,4.0,0.0,2,2024-12-09,0.0,False,False,False,budget
S-3c87b4,A-2ebb4b,2024-12-10,0,Pro,41,2009,24108,False,False,False,False,monthly,True,1,302,49.0,12.0,Company_334,HealthTech,US,2023-05-15,ads,Basic,41,False,False,2023,5,15,0,True,85.0,17456.0,6.0,2.0,0.023529411764705882,43.5,136.5,3.0,2.0,0.0,3,2024-12-29,0.0,True,True,False,pricing
S-4522a0,A-0aaf6e,2024-07-16,0,Basic,18,0,0,True,False,False,False,annual,False,1,449,0.0,0.0,Company_114,FinTech,US,2024-05-11,organic,Enterprise,3,False,False,2024,5,11,5,False,48.0,19256.0,3.0,0.0,0.0,45.0,75.4,4.0,5.0,0.0,0,,0.0,False,False,False,no_churn
S-628884,A-f3ff05,2024-08-03,0,Basic,19,361,4332,False,False,False,False,annual,True,1,431,19.0,12.0,Company_44,FinTech,IN,2024-07-06,other,Enterprise,2,False,False,2024,7,6,5,True,46.0,16896.0,4.0,1.0,0.021739130434782608,42.666666666666664,111.33333333333333,3.5,3.0,0.0,1,2024-10-20,0.0,False,False,False,unknown
S-bf893c,A-6965e1,2024-12-07,0,Enterprise,38,7562,90744,False,False,False,False,monthly,False,1,305,199.0,12.0,Company_379,DevTools,US,2024-11-25,organic,Basic,13,False,False,2024,11,25,0,True,54.0,19287.0,4.0,0.0,0.0,39.0,128.33333333333334,3.0,3.0,0.0,3,2024-12-09,0.0,False,False,False,budget
S-305a67,A-6da850,2024-04-12,0,Basic,12,228,2736,False,False,False,False,annual,True,1,544,19.0,12.0,Company_293,FinTech,IN,2023-10-07,organic,Pro,5,False,False,2023,10,7,5,True,26.0,5973.0,0.0,2.0,0.07692307692307693,49.0,76.4,4.0,5.0,0.0,3,2024-10-25,0.0,False,False,False,budget
S-58a7c0,A-18793f,2024-12-24,0,Enterprise,148,0,0,True,False,False,False,monthly,True,1,288,0.0,0.0,Company_488,EdTech,US,2024-12-18,organic,Basic,148,True,False,2024,12,18,2,True,24.0,5511.0,2.0,1.0,0.041666666666666664,45.2,101.6,3.8,5.0,0.0,1,2024-12-30,25.41,False,True,False,support
S-4d8612,A-f97b9a,2023-09-10,0,Enterprise,16,0,0,True,False,False,False,monthly,False,1,759,0.0,0.0,Company_159,FinTech,US,2023-07-09,event,Pro,16,False,False,2023,7,9,6,False,64.0,11969.0,3.0,1.0,0.015625,31.714285714285715,69.85714285714286,3.6666666666666665,7.0,0.0,0,,0.0,False,False,False,no_churn
S-eadebb,A-87aa7b,2024-08-23,0,Pro,24,1176,14112,False,False,False,False,annual,True,1,411,49.0,12.0,Company_433,HealthTech,US,2024-05-16,organic,Pro,24,True,False,2024,5,16,3,True,47.0,13122.0,3.0,1.0,0.02127659574468085,27.333333333333332,72.66666666666667,0.0,3.0,1.0,3,2024-12-26,136.0,False,True,True,budget
S-f61f42,A-72799b,2024-05-17,0,Enterprise,20,3980,47760,False,False,False,False,monthly,True,1,509,199.0,12.0,Company_394,DevTools,FR,2023-11-13,event,Enterprise,20,False,True,2023,11,13,0,True,45.0,16562.0,4.0,0.0,0.0,33.5,80.0,4.5,2.0,1.0,1,2024-05-05,0.0,False,True,False,pricing
S-d3f138,A-560d27,2024-10-21,2024-11-18 00:00:00,Enterprise,23,4577,54924,False,False,False,True,monthly,False,0,28,199.0,12.0,Company_266,DevTools,US,2024-05-05,organic,Pro,23,False,False,2024,5,5,6,False,28.0,8345.0,0.0,0.0,0.0,30.75,59.75,3.6666666666666665,4.0,0.0,0,,0.0,False,False,False,no_churn
S-0f3df6,A-68f37c,2023-07-24,0,Enterprise,121,24079,288948,False,False,False,False,annual,True,1,807,199.0,12.0,Company_202,HealthTech,US,2023-07-15,ads,Basic,4,False,False,2023,7,15,5,True,58.0,21663.0,7.0,2.0,0.034482758620689655,20.2,119.8,4.0,5.0,0.0,4,2024-12-18,0.0,True,True,False,competitor
S-7791c3,A-856b1e,2024-01-13,0,Pro,19,931,11172,False,False,False,False,monthly,True,1,634,49.0,12.0,Company_161,FinTech,US,2023-10-31,partner,Basic,19,False,False,2023,10,31,1,False,47.0,10501.0,3.0,0.0,0.0,36.0,79.4,0.0,5.0,1.0,0,,0.0,False,False,False,no_churn
S-1bbdb1,A-0651a4,2024-12-13,0,Basic,54,0,0,True,False,False,False,annual,False,1,299,0.0,0.0,Company_255,HealthTech,FR,2024-10-16,organic,Pro,16,False,False,2024,10,16,2,True,70.0,17330.0,1.0,1.0,0.014285714285714285,29.25,48.5,4.0,4.0,0.0,2,2024-12-25,0.0,False,False,True,features
S-cc4bf0,A-a1bbb6,2023-05-10,0,Enterprise,28,5572,66864,False,False,False,False,annual,False,1,882,199.0,12.0,Company_74,DevTools,CA,2023-04-05,organic,Basic,1,False,False,2023,4,5,2,False,52.0,18045.0,6.0,1.0,0.019230769230769232,17.666666666666668,120.66666666666667,4.0,3.0,0.0,0,,0.0,False,False,False,no_churn
S-46b63b,A-d5a319,2024-09-29,0,Enterprise,31,6169,74028,False,False,True,False,monthly,True,1,374,199.0,12.0,Company_158,FinTech,US,2023-05-04,other,Enterprise,15,False,True,2023,5,4,3,False,24.0,8774.0,1.0,1.0,0.041666666666666664,17.0,132.0,4.0,1.0,1.0,0,,0.0,False,False,False,no_churn
